event,response_id,target_id,interaction_type,label,label_expanded,Confidence_Level,response_text,target_text,truncated
Santa_Fe_Shooting,997548242832277504,997535030032457728,Quote,Support,Implicit_Support,1.0,What is wrong with this woman? She is an idiot! https://t.co/E1tfm7md8F,NRA spokesperson Dana Loesch thinks kids should pay for their own security at school https://t.co/SQodg13FD8,False
General_Terms,1022080469964410880,1021269198675177472,Quote,Denial,Explicit_Denial,1.0,You guys need to stop lying. Ciara would body Bey in her sleep https://t.co/0W3NfnYMb0,Who would win in a dance battle? RT for Ciara Like for Beyoncé https://t.co/3EHVvFmhVB,False
General_Terms,1021275239055888385,1021199109896777728,Quote,Denial,Explicit_Denial,1.0,Why lie? You literally used Starfire against me omg https://t.co/3HXiqLbm67,Got top 8 winners with Superman and Fate. The carried by Starfire lyfe.,False
General_Terms,1021536057429356544,1021534181002829825,Quote,Comment,Comment,1.0,"I don’t care what the law says, shooting someone over a parking spot is wrong. https://t.co/oDl5qxrsxY","Under standard self-defense laws, someone who’s facing a dangerous threat must retreat if it’s safe to do so, with use of force only legally available as a last resort. This changes dramatically in states with ""stand your ground"" laws. https://t.co/B4aXGD8RFN",False
General_Terms,1021451872689901569,1020946935774044160,Quote,Denial,Explicit_Denial,1.0,"are you done being a pick me girl? pls don’t romanticise guys doing girls wrong and them forgiving their mistakes lmao, this shit is toxic and will break you https://t.co/NNIQoEZQ2l","Stick with the girl who has been down for u since day one. The one who understands your past and your present. The girl who cried herself to sleep whenever u did her wrong,and still forgive u. The girl who has other guys attention, but only wants your love and affection. A.K.A me",False
General_Terms,1021455126681223168,1021453930042208256,Quote,Denial,Explicit_Denial,1.0,FUCK WRONG WITH THESE HOW NIGGAS ION DO COKE ION BLOW NIGGAS ION TELL NIGGAS I SHOW NIGGAS AND IT'S NEVER LESS THSN LIKE FOUR NIGGAS https://t.co/tIfctAN6cx,Ain’t yelling cut when it’s shooting time Signed up it’s recruiting time Big wigs with a suit and tie and them big things got two inside !,False
Santa_Fe_Shooting,997664298657759232,997551707780468736,Quote,Denial,Implicit_Denial,-1.0,"Miss me with that ""quiet"" bullshit. https://t.co/NMnPatARgj","""He is a quiet boy,"" priest says of 17-year-old in custody in Texas school shooting. ""You would never think he would do anything like this."" https://t.co/L5CJ6T8gct",False
Santa_Fe_Shooting,997569604707848192,997567461598875648,Quote,Denial,Explicit_Denial,1.0,"I call bullshit @GregAbbott_TX you have an A+ rating from the NRA. This is the new ""thoughts and prayers"" statement from complicit members of the GOP #ENOUGH #NeverForget @FuckThe_NRA https://t.co/6rPUaTH1dT","""We need to do more than just pray for the victims and their families."" In wake of Texas high school shooting, Gov. Abbott pledges action to ensure the tragedy is not repeated. https://t.co/dig1w3OMce https://t.co/yKLifnhKxk",False
Santa_Fe_Shooting,997602301358505985,997594238840909829,Quote,Support,Implicit_Support,-1.0,"Just 2 months ago, you were a lifelong Republican, fomenting the same white male supremacist BS, so save it https://t.co/thuNFw17VL","Just two weeks ago, Ted Cruz celebrated gun violence with the NRA. What should Texas do with him? Ask @BetoORourke LIVE: Sen. Ted Cruz addresses NRA Convention in Dallas https://t.co/IDoAseQaRK",False
Iran_Deal,991088054000541696,991087407717076993,Quote,Comment,Comment,1.0,Everybody knows governments don’t lie duh 🙄 Take Israel for example... Israel never lies https://t.co/k4aTDU67CE,"When you discover PowerPoint, size 500 font, and Iran’s secret nuclear files all at the same time. https://t.co/6QFnjmPuq1",False
Iran_Deal,991004544984207360,991002407436980225,Quote,Denial,Explicit_Denial,1.0,Why does anyone believe this shit anymore? They are lying to get the unfortunate military members into another war and to continue to keep us all in fear and paying for their evil. https://t.co/xpFghYXZIW,"ISRAEL'S NETANYAHU SAYS ISRAEL CAN REVEAL ""NEW AND CONCLUSIVE PROOF"" THAT IRAN HAS BEEN HIDING NUCLEAR WEAPONS ACTIVITY",False
Iran_Deal,991020817080299522,991020070544531456,Quote,Denial,Implicit_Denial,1.0,How long is the free press going to let Trump speak in false inversions like this. https://t.co/QGX0UEjyY0,"Trump: Pulling out of Iran deal sends North Korea the ""right message"" https://t.co/5LaqPLOL4V",False
Iran_Deal,991015106409574401,991006063829938186,Quote,Support,Implicit_Support,1.0,#Netanyahu liar liar yarmecule on fire!! https://t.co/KTlK8IeXCb,"#Netanyahu's power point demo on the evils of Iran looks like a pyramid scheme presentation done in the ballroom at the local Sheraton where people pay 100 quid to learn the secrets of a real estate ""guru.""",False
General_Terms,1021196698184486912,1021036165233807360,Quote,Denial,Implicit_Denial,1.0,I heard she’s lying https://t.co/X7jx7qDDk8,"Early this morning, @6ix9ine was kidnapped, pistol-whipped, and robbed while returning home from a music video. His driveway was blocked and 3 men knocked him unconscious. The men entered his home while his baby momma and baby were home. $750K in Jewelry was taken. #Tekashi69 https://t.co/9G8vSjF1ZQ",False
General_Terms,1021106637426348034,1021039698582568960,Quote,Queries,Queries,1.0,Not a good luck for Mnuchin. Interesting time to be to be changing requirements for NRA. What is wrong with these people? https://t.co/SZMuExSPz1,The Treasury will no longer require the NRA to identify their financial donors to tax authorities. The NRA is in surrounded by questions over the relationship between its political activities and alleged Russian agents. https://t.co/xJoOsDsQ9q,False
General_Terms,1021145927271280645,1021142803584307205,Quote,Denial,Implicit_Denial,1.0,“Project Pathetic” This sums up remoaner’s they will buy into any fairy tail to justify the fact they voted remain. Correct me if I’m wrong but I don’t think we buy bananas or Norwegian salmon from the EU. Somehow they are fresh though!! https://t.co/dENwAToKX1,"Stop worrying about no-deal Brexit. You'll be fine*. *excludes people who need food, medicine, cancer treatment, want to fly anywhere, work in manufacturing/farming, have a job with a company that exports or imports, aren’t rich, or don’t run a hedge fund hoping for Brexit chaos",False
General_Terms,1021086644391239680,1021029908682813441,Quote,Support,Implicit_Support,1.0,"#maga #maga2018 #maga2020 If the maga clowns had any knowledge of history besides what they ordered for dinner yesterday, they would be screaming for the traitors head. Instead they continue to think that the lying traitor is somehow being 'put upon' by the 'hateful left'. 1/2 https://t.co/IE2QcgLJA0","Nixon attacked the independent counsel, labeled the investigation a “witch hunt”, and proclaimed his innocence for 26 months, till one day he wasn’t “innocent” any more. History is repeatin’ itself.",False
General_Terms,1021086953188585473,967514300939194368,Quote,Denial,Implicit_Denial,1.0,"You dont have to tell us anything. The Fisa warrant on Carter Pge was based on a phony fake unverified dossier paid for by Hillary Clinton. You know that. People can read the Fisa app for themselves, BTW. Not interested in your spin on it. https://t.co/DA0LOv97KF","Some time ago, Republicans on our committee released a declassified memo that omitted and distorted key facts in order to mislead the public and impugn the integrity of the FBI. We can now tell you what they left out: https://t.co/jeVCVTBUBZ",False
Iran_Deal,991436030116065280,991429500318629888,Quote,Comment,Comment,1.0,"“Everything is about power” Underwood was wrong, sex is only supporting https://t.co/Iobly010rQ",A federal judge in New York orders Iran to pay billions to relatives of 9/11 victims -- even though the 9/11 Commission found no direct evidence of Iranian support. https://t.co/NhJ7hTle7y via @ABC,False
Iran_Deal,991188549436366848,991117140873875457,Quote,Support,Implicit_Support,1.0,Well he got that from Israel's lying leader (misreading this time maybe but who knows for sure?). Maybe Bibi doesn't lie as much as tRump but he is acquainted with lying and he's a pot stirrer. https://t.co/0Nxer2W9kC,Trump says Iran has a nuclear weapons program. He's lying. https://t.co/qXP2VOUCws via @MotherJones https://t.co/S00AHkYChh,False
Iran_Deal,991266861323960325,991261824002621445,Quote,Denial,Explicit_Denial,1.0,This is how Trump and his incompetent idiots will start a war. Totally unacceptable. Clerical error.What BS https://t.co/Xza0cqNrI1,"Iran Gains, Then Loses, Nuclear Weapons Program Thanks to White House ‘Clerical Error’ https://t.co/EJwVCTfiic",False
Iran_Deal,991327880054534144,991305997598842880,Quote,Comment,Comment,1.0,Watch trump will lie about this. https://t.co/cVlFqYiz95,"UN nuclear agency responds to Netanyahu: ""No credible indications"" of nuclear activity in Iran after 2009 https://t.co/ymkdHqTMmm https://t.co/BsAyemlJfN",False
Iran_Deal,994095258282725377,994042591174955008,Quote,Denial,Explicit_Denial,1.0,"BullShit @DevinNunes concentrate on that shit Mueller &amp; RodRosenstein Pulling disgracing American Congress&amp;Senate @GOP @realDonaldTrump ""Don't pull that shit that Iran Spreading Terrorism when General Dempsey said @KingSalman &amp; @netanyahu Arms&amp;Funds ISIS-AlQaeda"" Shame On YOU. https://t.co/jPS84hJtEj",Honored to meet with the Israeli Ambassador today. Need to hold Iran accountable for the deaths of US Military personnel and spreading terrorism around the globe... https://t.co/wA8Ak3IpeV,False
Iran_Deal,994199513459036165,994189246771671041,Quote,Denial,Implicit_Denial,1.0,Anyone care what this confirmed liar thinks? Anyone? https://t.co/oXFyTUFmbN,"Susan Rice slams ""wrecking ball"" Trump for leaving Iran deal https://t.co/nR0KLKdd90 https://t.co/XHfMoInqzV",False
Iran_Deal,994218827494936578,994180230888787974,Quote,Comment,Comment,1.0,@realDonaldTrump the fake illegitimate @POTUS #WorstPresidentEver https://t.co/tmX8Boj8Ql,This hasn’t gotten enough attention. The chief of staff of the Israeli Defense Forces says the Iran deal was working. https://t.co/Gp49WVoGpv,False
Iran_Deal,994344959208706048,994342111230222337,Quote,Denial,Explicit_Denial,1.0,Such good fabricators! Lie about Iran nuke program. Get Trump to violate the agreement. Blame an attack on Iranian forces. https://t.co/ywvvm1ViBy,Iranian Quds force fired 20 rockets towards forward IDF positions on Golan Heights. Several rockets intercepted. No Israeli casualties. The IDF views this Iranian attack with severity. More to follow,False
Iran_Deal,994886013351874565,994670105438117893,Quote,Comment,Comment,1.0,Another #Obama LIE he did tie the release of four hostages to the Iran Deal b/c it wasn't until he sent BILLIONS of tax payer $ to Iran after signing Iran Deal that Iran released the hostages. #FridayFeeling #ObamaLegacy #CNN #MSNBC https://t.co/d5EuhkhK3A,FLASHBACK: Obama slammed the media for even asking WHY he GAVE UP on American prisoners during the #IranDeal.~@RepStevenSmith https://t.co/el8TbNnF7p,False
Iran_Deal,986618585278640128,983699411032133632,Quote,Denial,Explicit_Denial,1.0,"You damn liar, bless Assad and Iran 🌸🌸 https://t.co/XMMNEPxQqr","Iranian backed media claiming Syrian Christians are opposed 2 striking Assad 4 use of Chemical ""because he protects them."" Assad regime killed 130,000 Christians in Lebanon, assassinated their leaders &amp; occupied their country. Many still in his jails. Iran axis is also ""Jihadist""",False
Iran_Deal,989502085891698688,989501929637195776,Quote,Denial,Explicit_Denial,1.0,Bullshit!!!! https://t.co/d0dTXXUgPy,"The U.S. Justice Department has joined 2 other agencies probing Huawei for possible violations of sanctions banning sales to Iran, sources say https://t.co/7ignRLKWaH #tictocnews https://t.co/AjzmN1YfSC",False
